obs_time_utc,corridor_file,name,city,current_speed,free_flow_speed,current_travel_time,free_flow_travel_time,congestion_ratio,road_closure,confidence,is_observed,was_imputed,segment_id
2026-08-12 04:00:00+00:00,tt_bekasi.csv,Tol Jakarta-Cikampek,Jabodetabek,18.0,18.0,1072.0,1072.0,0.0,0.0,1.0,True,False,1.0
2026-08-12 05:00:00+00:00,tt_bekasi.csv,,,18.0,,,,0.0,,,False,True,1.0
2026-08-12 06:00:00+00:00,tt_bekasi.csv,Tol Jakarta-Cikampek,Jabodetabek,18.0,18.0,1072.0,1072.0,0.0,0.0,1.0,True,False,1.0
2026-08-12 07:00:00+00:00,tt_bekasi.csv,Tol Jakarta-Cikampek,Jabodetabek,18.0,18.0,1072.0,1072.0,0.0,0.0,1.0,True,False,1.0
2026-08-12 08:00:00+00:00,tt_bekasi.csv,,,18.0,,,,0.0,,,False,True,1.0
2026-08-12 09:00:00+00:00,tt_bekasi.csv,Tol Jakarta-Cikampek,Jabodetabek,14.0,17.0,1378.0,1135.0,0.1764705882352941,0.0,0.976869,True,False,1.0
2026-08-12 10:00:00+00:00,tt_bekasi.csv,,,14.0,,,,0.1764705882352941,,,False,True,1.0
2026-08-12 11:00:00+00:00,tt_bekasi.csv,Tol Jakarta-Cikampek,Jabodetabek,15.0,18.0,1286.0,1072.0,0.1666666666666666,0.0,0.93145,True,False,1.0
2026-08-12 12:00:00+00:00,tt_bekasi.csv,Tol Jakarta-Cikampek,Jabodetabek,14.0,18.0,1378.0,1072.0,0.2222222222222222,0.0,0.971047,True,False,1.0
2026-08-12 13:00:00+00:00,tt_bekasi.csv,,,14.0,,,,0.2222222222222222,,,False,True,1.0
2026-08-12 14:00:00+00:00,tt_bekasi.csv,Tol Jakarta-Cikampek,Jabodetabek,18.0,18.0,1072.0,1072.0,0.0,0.0,1.0,True,False,1.0
2026-08-12 15:00:00+00:00,tt_bekasi.csv,Tol Jakarta-Cikampek,Jabodetabek,18.0,18.0,1072.0,1072.0,0.0,0.0,1.0,True,False,1.0
2026-08-12 16:00:00+00:00,tt_bekasi.csv,,,18.0,,,,0.0,,,False,True,1.0
2026-08-12 17:00:00+00:00,tt_bekasi.csv,Tol Jakarta-Cikampek,Jabodetabek,18.0,18.0,1072.0,1072.0,0.0,0.0,1.0,True,False,1.0
2026-08-12 18:00:00+00:00,tt_bekasi.csv,,,18.0,,,,0.0,,,False,True,1.0
2026-08-12 19:00:00+00:00,tt_bekasi.csv,Tol Jakarta-Cikampek,Jabodetabek,18.0,18.0,1072.0,1072.0,0.0,0.0,1.0,True,False,1.0
2026-08-12 20:00:00+00:00,tt_bekasi.csv,Tol Jakarta-Cikampek,Jabodetabek,18.0,18.0,1072.0,1072.0,0.0,0.0,1.0,True,False,1.0
2026-08-12 21:00:00+00:00,tt_bekasi.csv,,,18.0,,,,0.0,,,False,True,1.0
2026-08-12 22:00:00+00:00,tt_bekasi.csv,Tol Jakarta-Cikampek,Jabodetabek,18.0,18.0,1072.0,1072.0,0.0,0.0,1.0,True,False,1.0
2026-08-12 23:00:00+00:00,tt_bekasi.csv,,,18.0,,,,0.0,,,False,True,1.0
2026-08-13 00:00:00+00:00,tt_bekasi.csv,Tol Jakarta-Cikampek,Jabodetabek,18.0,18.0,1072.0,1072.0,0.0,0.0,1.0,True,False,1.0
2026-08-13 01:00:00+00:00,tt_bekasi.csv,Tol Jakarta-Cikampek,Jabodetabek,18.0,18.0,1072.0,1072.0,0.0,0.0,1.0,True,False,1.0
2026-08-13 02:00:00+00:00,tt_bekasi.csv,,,18.0,,,,0.0,,,False,True,1.0
2026-08-13 03:00:00+00:00,tt_bekasi.csv,Tol Jakarta-Cikampek,Jabodetabek,18.0,18.0,1072.0,1072.0,0.0,0.0,1.0,True,False,1.0
2026-08-13 04:00:00+00:00,tt_bekasi.csv,Tol Jakarta-Cikampek,Jabodetabek,14.0,17.0,1378.0,1135.0,0.1764705882352941,1.0,0.861363,True,False,1.0
2026-08-13 05:00:00+00:00,tt_bekasi.csv,,,14.0,,,,0.1764705882352941,,,False,True,1.0
2026-08-13 06:00:00+00:00,tt_bekasi.csv,Tol Jakarta-Cikampek,Jabodetabek,15.0,17.0,1286.0,1135.0,0.1176470588235294,1.0,0.937562,True,False,1.0
2026-08-13 07:00:00+00:00,tt_bekasi.csv,,,15.0,,,,0.1176470588235294,,,False,True,1.0
2026-08-13 08:00:00+00:00,tt_bekasi.csv,Tol Jakarta-Cikampek,Jabodetabek,15.0,17.0,1286.0,1135.0,0.1176470588235294,1.0,0.897851,True,False,1.0
2026-08-13 09:00:00+00:00,tt_bekasi.csv,Tol Jakarta-Cikampek,Jabodetabek,14.0,17.0,1378.0,1135.0,0.1764705882352941,1.0,0.948045,True,False,1.0
2026-08-13 10:00:00+00:00,tt_bekasi.csv,,,14.0,,,,0.1764705882352941,,,False,True,1.0
2026-08-13 11:00:00+00:00,tt_bekasi.csv,Tol Jakarta-Cikampek,Jabodetabek,13.0,17.0,1484.0,1135.0,0.2352941176470588,1.0,0.928828,True,False,1.0
2026-08-13 12:00:00+00:00,tt_bekasi.csv,,,13.0,,,,0.2352941176470588,,,False,True,1.0
2026-08-13 13:00:00+00:00,tt_bekasi.csv,Tol Jakarta-Cikampek,Jabodetabek,14.0,17.0,1378.0,1135.0,0.1764705882352941,1.0,0.930669,True,False,1.0
2026-08-13 14:00:00+00:00,tt_bekasi.csv,Tol Jakarta-Cikampek,Jabodetabek,15.0,17.0,1286.0,1135.0,0.1176470588235294,1.0,0.891171,True,False,1.0
2026-08-13 15:00:00+00:00,tt_bekasi.csv,,,15.0,,,,0.1176470588235294,,,False,True,1.0
2026-08-13 16:00:00+00:00,tt_bekasi.csv,Tol Jakarta-Cikampek,Jabodetabek,17.0,17.0,1135.0,1135.0,0.0,1.0,0.798815,True,False,1.0
2026-08-13 17:00:00+00:00,tt_bekasi.csv,Tol Jakarta-Cikampek,Jabodetabek,17.0,17.0,1135.0,1135.0,0.0,1.0,0.751175,True,False,1.0
2026-08-13 18:00:00+00:00,tt_bekasi.csv,,,17.0,,,,0.0,,,False,True,1.0
2026-08-13 19:00:00+00:00,tt_bekasi.csv,Tol Jakarta-Cikampek,Jabodetabek,18.0,18.0,1072.0,1072.0,0.0,1.0,0.657378,True,False,1.0
2026-08-13 20:00:00+00:00,tt_bekasi.csv,,,18.0,,,,0.0,,,False,True,1.0
2026-08-13 21:00:00+00:00,tt_bekasi.csv,Tol Jakarta-Cikampek,Jabodetabek,17.0,18.0,1135.0,1072.0,0.0555555555555555,1.0,0.560733,True,False,1.0
2026-08-13 22:00:00+00:00,tt_bekasi.csv,Tol Jakarta-Cikampek,Jabodetabek,18.0,18.0,1072.0,1072.0,0.0,1.0,0.639298,True,False,1.0
2026-08-13 23:00:00+00:00,tt_bekasi.csv,,,18.0,,,,0.0,,,False,True,1.0
2026-08-14 00:00:00+00:00,tt_bekasi.csv,Tol Jakarta-Cikampek,Jabodetabek,16.0,17.0,1206.0,1135.0,0.0588235294117647,1.0,0.947135,True,False,1.0
2026-08-14 01:00:00+00:00,tt_bekasi.csv,,,16.0,,,,0.0588235294117647,,,False,True,1.0
2026-08-14 02:00:00+00:00,tt_bekasi.csv,Tol Jakarta-Cikampek,Jabodetabek,17.0,18.0,1135.0,1072.0,0.0555555555555555,1.0,0.895473,True,False,1.0
2026-08-14 03:00:00+00:00,tt_bekasi.csv,Tol Jakarta-Cikampek,Jabodetabek,14.0,17.0,1378.0,1135.0,0.1764705882352941,1.0,0.914445,True,False,1.0
2026-08-14 04:00:00+00:00,tt_bekasi.csv,,,14.0,,,,0.1764705882352941,,,False,True,1.0
2026-08-14 05:00:00+00:00,tt_bekasi.csv,Tol Jakarta-Cikampek,Jabodetabek,14.0,17.0,1378.0,1135.0,0.1764705882352941,1.0,0.939993,True,False,1.0
2026-08-14 06:00:00+00:00,tt_bekasi.csv,Tol Jakarta-Cikampek,Jabodetabek,14.0,17.0,1378.0,1135.0,0.1764705882352941,1.0,0.911013,True,False,1.0
2026-08-14 07:00:00+00:00,tt_bekasi.csv,,,14.0,,,,0.1764705882352941,,,False,True,1.0
2026-08-14 08:00:00+00:00,tt_bekasi.csv,Tol Jakarta-Cikampek,Jabodetabek,15.0,17.0,1286.0,1135.0,0.1176470588235294,1.0,0.948284,True,False,1.0
2026-08-14 09:00:00+00:00,tt_bekasi.csv,,,15.0,,,,0.1176470588235294,,,False,True,1.0
2026-08-14 10:00:00+00:00,tt_bekasi.csv,Tol Jakarta-Cikampek,Jabodetabek,15.0,17.0,1286.0,1135.0,0.1176470588235294,1.0,0.94776,True,False,1.0
2026-08-14 11:00:00+00:00,tt_bekasi.csv,Tol Jakarta-Cikampek,Jabodetabek,14.0,17.0,1378.0,1135.0,0.1764705882352941,1.0,0.957586,True,False,1.0
2026-08-14 12:00:00+00:00,tt_bekasi.csv,,,14.0,,,,0.1764705882352941,,,False,True,1.0
2026-08-14 13:00:00+00:00,tt_bekasi.csv,Tol Jakarta-Cikampek,Jabodetabek,12.0,17.0,1608.0,1135.0,0.2941176470588235,1.0,0.923357,True,False,1.0
2026-08-14 14:00:00+00:00,tt_bekasi.csv,Tol Jakarta-Cikampek,Jabodetabek,16.0,17.0,1206.0,1135.0,0.0588235294117647,1.0,0.84515,True,False,1.0
2026-08-14 15:00:00+00:00,tt_bekasi.csv,,,16.0,,,,0.0588235294117647,,,False,True,1.0
2026-08-14 16:00:00+00:00,tt_bekasi.csv,Tol Jakarta-Cikampek,Jabodetabek,17.0,17.0,1135.0,1135.0,0.0,1.0,0.816928,True,False,1.0
2026-08-14 17:00:00+00:00,tt_bekasi.csv,,,17.0,,,,0.0,,,False,True,1.0
2026-08-14 18:00:00+00:00,tt_bekasi.csv,Tol Jakarta-Cikampek,Jabodetabek,17.0,17.0,1135.0,1135.0,0.0,1.0,0.687589,True,False,1.0
2026-08-14 19:00:00+00:00,tt_bekasi.csv,Tol Jakarta-Cikampek,Jabodetabek,17.0,17.0,1135.0,1135.0,0.0,1.0,0.673602,True,False,1.0
2026-08-14 20:00:00+00:00,tt_bekasi.csv,,,17.0,,,,0.0,,,False,True,1.0
2026-08-14 21:00:00+00:00,tt_bekasi.csv,Tol Jakarta-Cikampek,Jabodetabek,18.0,18.0,1072.0,1072.0,0.0,1.0,0.662814,True,False,1.0
2026-08-14 22:00:00+00:00,tt_bekasi.csv,,,18.0,,,,0.0,,,False,True,1.0
2026-08-14 23:00:00+00:00,tt_bekasi.csv,Tol Jakarta-Cikampek,Jabodetabek,17.0,17.0,1135.0,1135.0,0.0,1.0,0.818411,True,False,1.0
2026-08-15 00:00:00+00:00,tt_bekasi.csv,Tol Jakarta-Cikampek,Jabodetabek,17.0,17.0,1135.0,1135.0,0.0,1.0,0.871553,True,False,1.0
2026-08-15 01:00:00+00:00,tt_bekasi.csv,,,17.0,,,,0.0,,,False,True,1.0
2026-08-15 02:00:00+00:00,tt_bekasi.csv,Tol Jakarta-Cikampek,Jabodetabek,15.0,17.0,1286.0,1135.0,0.1176470588235294,1.0,0.856413,True,False,1.0
2026-08-15 03:00:00+00:00,tt_bekasi.csv,Tol Jakarta-Cikampek,Jabodetabek,12.0,17.0,1608.0,1135.0,0.2941176470588235,1.0,0.937195,True,False,1.0
2026-08-15 04:00:00+00:00,tt_bekasi.csv,,,12.0,,,,0.2941176470588235,,,False,True,1.0
2026-08-15 05:00:00+00:00,tt_bekasi.csv,Tol Jakarta-Cikampek,Jabodetabek,14.0,16.0,1378.0,1206.0,0.125,1.0,0.894387,True,False,1.0
2026-08-15 06:00:00+00:00,tt_bekasi.csv,,,14.0,,,,0.125,,,False,True,1.0
2026-08-15 07:00:00+00:00,tt_bekasi.csv,Tol Jakarta-Cikampek,Jabodetabek,15.0,17.0,1286.0,1135.0,0.1176470588235294,1.0,0.937818,True,False,1.0
2026-08-15 08:00:00+00:00,tt_bekasi.csv,Tol Jakarta-Cikampek,Jabodetabek,15.0,16.0,1286.0,1206.0,0.0625,1.0,0.94187,True,False,1.0
2026-08-15 09:00:00+00:00,tt_bekasi.csv,,,15.0,,,,0.0625,,,False,True,1.0
2026-08-15 10:00:00+00:00,tt_bekasi.csv,Tol Jakarta-Cikampek,Jabodetabek,14.0,16.0,1378.0,1206.0,0.125,1.0,0.95896,True,False,1.0
2026-08-15 11:00:00+00:00,tt_bekasi.csv,,,14.0,,,,0.125,,,False,True,1.0
2026-08-15 12:00:00+00:00,tt_bekasi.csv,Tol Jakarta-Cikampek,Jabodetabek,12.0,17.0,1608.0,1135.0,0.2941176470588235,1.0,0.886715,True,False,1.0
2026-08-15 13:00:00+00:00,tt_bekasi.csv,Tol Jakarta-Cikampek,Jabodetabek,13.0,16.0,1484.0,1206.0,0.1875,1.0,0.908243,True,False,1.0
2026-08-15 14:00:00+00:00,tt_bekasi.csv,,,13.0,,,,0.1875,,,False,True,1.0
2026-08-15 15:00:00+00:00,tt_bekasi.csv,Tol Jakarta-Cikampek,Jabodetabek,14.0,17.0,1378.0,1135.0,0.1764705882352941,1.0,0.89879,True,False,1.0
2026-08-15 16:00:00+00:00,tt_bekasi.csv,Tol Jakarta-Cikampek,Jabodetabek,17.0,18.0,1135.0,1072.0,0.0555555555555555,1.0,0.822468,True,False,1.0
2026-08-15 17:00:00+00:00,tt_bekasi.csv,,,17.0,,,,0.0555555555555555,,,False,True,1.0
2026-08-15 18:00:00+00:00,tt_bekasi.csv,Tol Jakarta-Cikampek,Jabodetabek,17.0,17.0,1135.0,1135.0,0.0,1.0,0.722417,True,False,1.0
2026-08-15 19:00:00+00:00,tt_bekasi.csv,,,17.0,,,,0.0,,,False,True,1.0
2026-08-15 20:00:00+00:00,tt_bekasi.csv,Tol Jakarta-Cikampek,Jabodetabek,17.0,17.0,1135.0,1135.0,0.0,1.0,0.673303,True,False,1.0
2026-08-15 21:00:00+00:00,tt_bekasi.csv,Tol Jakarta-Cikampek,Jabodetabek,18.0,18.0,1072.0,1072.0,0.0,1.0,0.589824,True,False,1.0
2026-08-15 22:00:00+00:00,tt_bekasi.csv,,,18.0,,,,0.0,,,False,True,1.0
2026-08-15 23:00:00+00:00,tt_bekasi.csv,Tol Jakarta-Cikampek,Jabodetabek,18.0,18.0,1072.0,1072.0,0.0,1.0,0.767982,True,False,1.0
2026-08-16 00:00:00+00:00,tt_bekasi.csv,,,18.0,,,,0.0,,,False,True,1.0
2026-08-16 01:00:00+00:00,tt_bekasi.csv,Tol Jakarta-Cikampek,Jabodetabek,17.0,17.0,1135.0,1135.0,0.0,1.0,0.895935,True,False,1.0
2026-08-16 02:00:00+00:00,tt_bekasi.csv,Tol Jakarta-Cikampek,Jabodetabek,15.0,17.0,1286.0,1135.0,0.1176470588235294,1.0,0.9156,True,False,1.0
2026-08-16 03:00:00+00:00,tt_bekasi.csv,,,15.0,,,,0.1176470588235294,,,False,True,1.0
2026-08-16 04:00:00+00:00,tt_bekasi.csv,Tol Jakarta-Cikampek,Jabodetabek,15.0,17.0,1286.0,1135.0,0.1176470588235294,1.0,0.878573,True,False,1.0
2026-08-16 05:00:00+00:00,tt_bekasi.csv,,,15.0,,,,0.1176470588235294,,,False,True,1.0
2026-08-16 06:00:00+00:00,tt_bekasi.csv,Tol Jakarta-Cikampek,Jabodetabek,16.0,17.0,1206.0,1135.0,0.0588235294117647,1.0,0.843229,True,False,1.0
2026-08-16 07:00:00+00:00,tt_bekasi.csv,Tol Jakarta-Cikampek,Jabodetabek,15.0,17.0,1286.0,1135.0,0.1176470588235294,1.0,0.811477,True,False,1.0
2026-08-16 08:00:00+00:00,tt_bekasi.csv,,,15.0,,,,0.1176470588235294,,,False,True,1.0
2026-08-16 09:00:00+00:00,tt_bekasi.csv,Tol Jakarta-Cikampek,Jabodetabek,15.0,17.0,1286.0,1135.0,0.1176470588235294,1.0,0.891078,True,False,1.0
2026-08-16 10:00:00+00:00,tt_bekasi.csv,Tol Jakarta-Cikampek,Jabodetabek,15.0,17.0,1286.0,1135.0,0.1176470588235294,1.0,0.92604,True,False,1.0
2026-08-16 11:00:00+00:00,tt_bekasi.csv,,,15.0,,,,0.1176470588235294,,,False,True,1.0
2026-08-16 12:00:00+00:00,tt_bekasi.csv,Tol Jakarta-Cikampek,Jabodetabek,11.0,16.0,1754.0,1206.0,0.3125,1.0,0.913283,True,False,1.0
2026-08-16 13:00:00+00:00,tt_bekasi.csv,,,11.0,,,,0.3125,,,False,True,1.0
2026-08-16 14:00:00+00:00,tt_bekasi.csv,Tol Jakarta-Cikampek,Jabodetabek,14.0,18.0,1378.0,1072.0,0.2222222222222222,1.0,0.869033,True,False,1.0
2026-08-16 15:00:00+00:00,tt_bekasi.csv,Tol Jakarta-Cikampek,Jabodetabek,16.0,17.0,1206.0,1135.0,0.0588235294117647,1.0,0.834958,True,False,1.0
2026-08-16 16:00:00+00:00,tt_bekasi.csv,,,16.0,,,,0.0588235294117647,,,False,True,1.0
2026-08-16 17:00:00+00:00,tt_bekasi.csv,Tol Jakarta-Cikampek,Jabodetabek,17.0,17.0,1135.0,1135.0,0.0,1.0,0.729018,True,False,1.0
2026-08-16 18:00:00+00:00,tt_bekasi.csv,,,17.0,,,,0.0,,,False,True,1.0
2026-08-16 19:00:00+00:00,tt_bekasi.csv,Tol Jakarta-Cikampek,Jabodetabek,17.0,17.0,1135.0,1135.0,0.0,1.0,0.697428,True,False,1.0
2026-08-16 20:00:00+00:00,tt_bekasi.csv,Tol Jakarta-Cikampek,Jabodetabek,17.0,17.0,1135.0,1135.0,0.0,1.0,0.608914,True,False,1.0
2026-08-16 21:00:00+00:00,tt_bekasi.csv,,,17.0,,,,0.0,,,False,True,1.0
2026-08-16 22:00:00+00:00,tt_bekasi.csv,Tol Jakarta-Cikampek,Jabodetabek,18.0,18.0,1072.0,1072.0,0.0,1.0,0.635425,True,False,1.0
2026-08-16 23:00:00+00:00,tt_bekasi.csv,Tol Jakarta-Cikampek,Jabodetabek,17.0,17.0,1135.0,1135.0,0.0,1.0,0.860132,True,False,1.0
2026-08-17 00:00:00+00:00,tt_bekasi.csv,,,17.0,,,,0.0,,,False,True,1.0
2026-08-17 01:00:00+00:00,tt_bekasi.csv,Tol Jakarta-Cikampek,Jabodetabek,16.0,17.0,1206.0,1135.0,0.0588235294117647,1.0,0.901694,True,False,1.0
2026-08-17 02:00:00+00:00,tt_bekasi.csv,,,16.0,,,,0.0588235294117647,,,False,True,1.0
2026-08-17 03:00:00+00:00,tt_bekasi.csv,Tol Jakarta-Cikampek,Jabodetabek,16.0,17.0,1206.0,1135.0,0.0588235294117647,1.0,0.883197,True,False,1.0
2026-08-17 04:00:00+00:00,tt_bekasi.csv,Tol Jakarta-Cikampek,Jabodetabek,15.0,17.0,1286.0,1135.0,0.1176470588235294,1.0,0.912284,True,False,1.0
2026-08-17 05:00:00+00:00,tt_bekasi.csv,,,15.0,,,,0.1176470588235294,,,False,True,1.0
2026-08-17 06:00:00+00:00,tt_bekasi.csv,Tol Jakarta-Cikampek,Jabodetabek,16.0,17.0,1206.0,1135.0,0.0588235294117647,1.0,0.878102,True,False,1.0
2026-08-17 07:00:00+00:00,tt_bekasi.csv,,,16.0,,,,0.0588235294117647,,,False,True,1.0
2026-08-17 08:00:00+00:00,tt_bekasi.csv,Tol Jakarta-Cikampek,Jabodetabek,14.0,16.0,1378.0,1206.0,0.125,1.0,0.918803,True,False,1.0
2026-08-17 09:00:00+00:00,tt_bekasi.csv,Tol Jakarta-Cikampek,Jabodetabek,15.0,17.0,1286.0,1135.0,0.1176470588235294,1.0,0.947867,True,False,1.0
2026-08-17 10:00:00+00:00,tt_bekasi.csv,,,15.0,,,,0.1176470588235294,,,False,True,1.0
2026-08-17 11:00:00+00:00,tt_bekasi.csv,Tol Jakarta-Cikampek,Jabodetabek,15.0,16.0,1286.0,1206.0,0.0625,1.0,0.890012,True,False,1.0
2026-08-17 12:00:00+00:00,tt_bekasi.csv,,,15.0,,,,0.0625,,,False,True,1.0
2026-08-17 13:00:00+00:00,tt_bekasi.csv,Tol Jakarta-Cikampek,Jabodetabek,14.0,16.0,1378.0,1206.0,0.125,1.0,0.94648,True,False,1.0
2026-08-17 14:00:00+00:00,tt_bekasi.csv,Tol Jakarta-Cikampek,Jabodetabek,16.0,17.0,1206.0,1135.0,0.0588235294117647,1.0,0.826429,True,False,1.0
2026-08-17 15:00:00+00:00,tt_bekasi.csv,,,16.0,,,,0.0588235294117647,,,False,True,1.0
2026-08-17 16:00:00+00:00,tt_bekasi.csv,Tol Jakarta-Cikampek,Jabodetabek,17.0,17.0,1135.0,1135.0,0.0,1.0,0.767785,True,False,1.0
2026-08-17 17:00:00+00:00,tt_bekasi.csv,Tol Jakarta-Cikampek,Jabodetabek,17.0,17.0,1135.0,1135.0,0.0,1.0,0.716527,True,False,1.0
2026-08-17 18:00:00+00:00,tt_bekasi.csv,,,17.0,,,,0.0,,,False,True,1.0
2026-08-17 19:00:00+00:00,tt_bekasi.csv,Tol Jakarta-Cikampek,Jabodetabek,17.0,17.0,1135.0,1135.0,0.0,1.0,0.575215,True,False,1.0
2026-08-17 20:00:00+00:00,tt_bekasi.csv,,,17.0,,,,0.0,,,False,True,1.0
2026-08-17 21:00:00+00:00,tt_bekasi.csv,Tol Jakarta-Cikampek,Jabodetabek,17.0,17.0,1135.0,1135.0,0.0,1.0,0.540109,True,False,1.0
2026-08-17 22:00:00+00:00,tt_bekasi.csv,Tol Jakarta-Cikampek,Jabodetabek,17.0,17.0,1135.0,1135.0,0.0,1.0,0.678763,True,False,1.0
2026-08-17 23:00:00+00:00,tt_bekasi.csv,,,17.0,,,,0.0,,,False,True,1.0
2026-08-18 00:00:00+00:00,tt_bekasi.csv,Tol Jakarta-Cikampek,Jabodetabek,16.0,17.0,1206.0,1135.0,0.0588235294117647,1.0,0.958721,True,False,1.0
2026-08-18 01:00:00+00:00,tt_bekasi.csv,,,16.0,,,,0.0588235294117647,,,False,True,1.0
2026-08-18 02:00:00+00:00,tt_bekasi.csv,Tol Jakarta-Cikampek,Jabodetabek,16.0,17.0,1206.0,1135.0,0.0588235294117647,1.0,0.887435,True,False,1.0
2026-08-18 03:00:00+00:00,tt_bekasi.csv,,,16.0,,,,0.0588235294117647,,,False,True,1.0
2026-08-18 04:00:00+00:00,tt_bekasi.csv,Tol Jakarta-Cikampek,Jabodetabek,15.0,17.0,1286.0,1135.0,0.1176470588235294,1.0,0.904609,True,False,1.0
2026-08-18 05:00:00+00:00,tt_bekasi.csv,Tol Jakarta-Cikampek,Jabodetabek,15.0,17.0,1286.0,1135.0,0.1176470588235294,1.0,0.851012,True,False,1.0
2026-08-18 06:00:00+00:00,tt_bekasi.csv,,,15.0,,,,0.1176470588235294,,,False,True,1.0
2026-08-18 07:00:00+00:00,tt_bekasi.csv,Tol Jakarta-Cikampek,Jabodetabek,15.0,17.0,1286.0,1135.0,0.1176470588235294,1.0,0.951651,True,False,1.0
2026-08-18 08:00:00+00:00,tt_bekasi.csv,,,15.0,,,,0.1176470588235294,,,False,True,1.0
2026-08-18 09:00:00+00:00,tt_bekasi.csv,Tol Jakarta-Cikampek,Jabodetabek,14.0,17.0,1378.0,1135.0,0.1764705882352941,1.0,0.865704,True,False,1.0
2026-08-18 10:00:00+00:00,tt_bekasi.csv,Tol Jakarta-Cikampek,Jabodetabek,14.0,17.0,1378.0,1135.0,0.1764705882352941,1.0,0.920837,True,False,1.0
2026-08-18 11:00:00+00:00,tt_bekasi.csv,,,14.0,,,,0.1764705882352941,,,False,True,1.0
2026-08-18 12:00:00+00:00,tt_bekasi.csv,Tol Jakarta-Cikampek,Jabodetabek,14.0,17.0,1378.0,1135.0,0.1764705882352941,1.0,0.943817,True,False,1.0
2026-08-18 13:00:00+00:00,tt_bekasi.csv,,,14.0,,,,0.1764705882352941,,,False,True,1.0
2026-08-18 14:00:00+00:00,tt_bekasi.csv,Tol Jakarta-Cikampek,Jabodetabek,16.0,17.0,1206.0,1135.0,0.0588235294117647,1.0,0.85414,True,False,1.0
2026-08-18 15:00:00+00:00,tt_bekasi.csv,Tol Jakarta-Cikampek,Jabodetabek,16.0,17.0,1206.0,1135.0,0.0588235294117647,1.0,0.775228,True,False,1.0
2026-08-18 16:00:00+00:00,tt_bekasi.csv,,,16.0,,,,0.0588235294117647,,,False,True,1.0
2026-08-18 17:00:00+00:00,tt_bekasi.csv,Tol Jakarta-Cikampek,Jabodetabek,17.0,17.0,1135.0,1135.0,0.0,1.0,0.72383,True,False,1.0
2026-08-18 18:00:00+00:00,tt_bekasi.csv,,,17.0,,,,0.0,,,False,True,1.0
2026-08-18 19:00:00+00:00,tt_bekasi.csv,Tol Jakarta-Cikampek,Jabodetabek,17.0,17.0,1135.0,1135.0,0.0,1.0,0.587394,True,False,1.0
2026-08-18 20:00:00+00:00,tt_bekasi.csv,Tol Jakarta-Cikampek,Jabodetabek,17.0,17.0,1135.0,1135.0,0.0,1.0,0.542209,True,False,1.0
2026-08-18 21:00:00+00:00,tt_bekasi.csv,,,17.0,,,,0.0,,,False,True,1.0
2026-08-18 22:00:00+00:00,tt_bekasi.csv,Tol Jakarta-Cikampek,Jabodetabek,17.0,17.0,1135.0,1135.0,0.0,1.0,0.614206,True,False,1.0
2026-08-18 23:00:00+00:00,tt_bekasi.csv,,,17.0,,,,0.0,,,False,True,1.0
2026-08-19 00:00:00+00:00,tt_bekasi.csv,Tol Jakarta-Cikampek,Jabodetabek,15.0,17.0,1286.0,1135.0,0.1176470588235294,1.0,0.946234,True,False,1.0
2026-08-19 01:00:00+00:00,tt_bekasi.csv,Tol Jakarta-Cikampek,Jabodetabek,16.0,17.0,1206.0,1135.0,0.0588235294117647,1.0,0.929339,True,False,1.0
2026-08-19 02:00:00+00:00,tt_bekasi.csv,,,16.0,,,,0.0588235294117647,,,False,True,1.0
2026-08-19 03:00:00+00:00,tt_bekasi.csv,Tol Jakarta-Cikampek,Jabodetabek,16.0,17.0,1206.0,1135.0,0.0588235294117647,1.0,0.878457,True,False,1.0
2026-08-19 04:00:00+00:00,tt_bekasi.csv,,,16.0,,,,0.0588235294117647,,,False,True,1.0
2026-08-19 05:00:00+00:00,tt_bekasi.csv,Tol Jakarta-Cikampek,Jabodetabek,15.0,17.0,1286.0,1135.0,0.1176470588235294,1.0,0.893527,True,False,1.0
2026-08-19 06:00:00+00:00,tt_bekasi.csv,Tol Jakarta-Cikampek,Jabodetabek,18.0,18.0,1072.0,1072.0,0.0,0.0,1.0,True,False,1.0
2026-08-19 07:00:00+00:00,tt_bekasi.csv,,,18.0,,,,0.0,,,False,True,1.0
2026-08-19 08:00:00+00:00,tt_bekasi.csv,Tol Jakarta-Cikampek,Jabodetabek,15.0,17.0,1286.0,1135.0,0.1176470588235294,1.0,0.911149,True,False,1.0
2026-08-19 09:00:00+00:00,tt_bekasi.csv,,,15.0,,,,0.1176470588235294,,,False,True,1.0
2026-08-19 10:00:00+00:00,tt_bekasi.csv,Tol Jakarta-Cikampek,Jabodetabek,13.0,16.0,1484.0,1206.0,0.1875,1.0,0.932927,True,False,1.0
2026-08-19 11:00:00+00:00,tt_bekasi.csv,Tol Jakarta-Cikampek,Jabodetabek,18.0,18.0,1072.0,1072.0,0.0,0.0,1.0,True,False,1.0
2026-08-19 12:00:00+00:00,tt_bekasi.csv,,,18.0,,,,0.0,,,False,True,1.0
2026-08-19 13:00:00+00:00,tt_bekasi.csv,Tol Jakarta-Cikampek,Jabodetabek,18.0,18.0,1072.0,1072.0,0.0,0.0,1.0,True,False,1.0
2026-08-19 14:00:00+00:00,tt_bekasi.csv,,,18.0,,,,0.0,,,False,True,1.0
